timestamp,src,dst,y,weights
1,22,172,1,379.0,0,3
1,93,166,3,408.0,6,0
1,22,139,1,785.0,0,2
1,93,203,3,242.0,6,0
1,90,170,0,616.0,0,5
1,93,211,3,33.0,6,4
1,51,139,1,914.0,2,2
1,37,194,0,4403.0,0,4
1,0,170,0,859.0,4,5
1,35,170,5,1428.0,15,5
1,37,189,0,77.0,0,1
1,35,164,5,209663.0,15,15
1,35,219,5,81.0,15,0
1,35,162,5,359.0,15,1
1,35,152,5,237.0,15,0
1,37,170,0,2684.0,0,5
1,90,164,0,107.0,0,15
1,90,219,0,21730.0,0,0
1,90,212,0,151.0,0,3
1,90,211,0,64.0,0,4
1,90,143,0,440.0,0,0
1,90,169,0,390.0,0,0
1,90,203,0,75.0,0,0
1,74,169,3,184.0,0,0
1,74,212,3,386.0,0,3
1,74,222,3,226.0,0,6
1,22,222,1,257.0,0,6
1,0,232,0,104.0,4,5
1,74,203,3,11094.0,0,0
1,41,169,9,144.0,5,0
1,47,223,6,173.0,3,1
1,47,164,6,340.0,3,15
1,41,152,9,281.0,5,0
1,33,152,2,76.0,1,0
1,41,143,9,222.0,5,0
1,33,164,2,381.0,1,15
1,33,170,2,219.0,1,5
1,93,227,3,415.0,6,9
1,93,172,3,77.0,6,3
1,93,151,3,267.0,6,0
1,37,185,0,241.0,0,14
1,82,152,8,409.0,4,0
1,23,164,0,239.0,0,15
1,23,170,0,234.0,0,5
1,23,162,0,83.0,0,1
1,58,189,0,629.0,2,1
1,14,170,0,185.0,0,5
1,14,143,0,11435.0,0,0
1,14,219,0,433.0,0,0
1,14,169,0,589.0,0,0
1,93,134,3,54.0,6,1
1,37,176,0,270.0,0,3
1,35,213,5,174.0,15,6
1,51,180,1,80048.0,2,2
1,11,161,0,496.0,4,2
1,93,146,3,376.0,6,4
1,0,171,0,184.0,4,1
1,10,151,2,737.0,2,0
1,51,240,1,3548.0,2,1
1,35,176,5,273.0,15,3
1,37,129,0,6229.0,0,4
1,10,134,2,48.0,2,1
1,0,176,0,83.0,4,3
1,82,221,8,295.0,4,0
1,35,223,5,3213.0,15,1
1,17,146,0,122893.0,4,4
1,40,203,3,157.0,0,0
1,17,169,0,314.0,4,0
1,107,236,0,18540.0,0,0
1,32,140,1,473.0,2,4
1,40,143,3,599.0,0,0
1,40,146,3,331.0,0,4
1,37,164,0,141.0,0,15
1,40,211,3,61.0,0,4
1,10,138,2,252.0,2,3
1,84,164,4,182.0,6,15
1,92,244,0,203.0,0,0
1,40,212,3,220.0,0,3
1,40,219,3,362.0,0,0
1,40,166,3,357.0,0,0
1,107,142,0,877.0,0,0
1,40,169,3,66964.0,0,0
1,84,213,4,158535.0,6,6
1,40,170,3,121.0,0,5
1,0,239,0,624.0,4,4
1,17,222,0,324.0,4,6
1,37,234,0,130.0,0,1
1,35,177,5,3502.0,15,2
1,37,134,0,808.0,0,1
1,58,170,0,120.0,2,5
1,92,211,0,303.0,0,4
1,40,164,3,382.0,0,15
1,80,209,1,58114.0,1,1
1,40,254,3,424.0,0,0
1,32,221,1,132.0,2,0
1,92,140,0,62.0,0,4
1,32,209,1,938.0,2,1
1,80,161,1,905.0,1,2
1,111,180,0,3686.0,1,2
1,94,176,3,171.0,1,3
1,94,164,3,3148.0,1,15
1,94,223,3,35756.0,1,1
1,0,211,0,155.0,4,4
1,94,177,3,505.0,1,2
1,35,254,5,91.0,15,0
1,0,193,0,929.0,4,4
1,35,169,5,411.0,15,0
1,37,187,0,428.0,0,2
1,58,187,0,43915.0,2,2
1,37,239,0,428.0,0,4
1,107,226,0,175.0,0,0
1,80,241,1,430.0,1,7
1,92,221,0,103934.0,0,0
1,92,161,0,105.0,0,2
1,58,176,0,814.0,2,3
1,111,149,0,217.0,1,4
1,20,152,1,175.0,4,0
1,111,216,0,122.0,1,1
1,32,241,1,762.0,2,7
1,92,137,0,550.0,0,4
1,111,240,0,117830.0,1,1
1,82,148,8,225.0,4,1
1,10,146,2,181.0,2,4
1,82,137,8,601.0,4,4
1,20,240,1,202.0,4,1
1,92,241,0,187.0,0,7
1,82,149,8,2043.0,4,4
1,20,149,1,173367.0,4,4
1,39,168,0,16870.0,0,0
1,10,133,2,83.0,2,0
1,20,208,1,1096.0,4,8
1,20,211,1,2032.0,4,4
1,20,137,1,140.0,4,4
1,82,216,8,92.0,4,1
1,82,208,8,1149.0,4,8
1,86,226,0,689.0,0,0
1,20,180,1,429.0,4,2
1,51,138,1,428.0,2,3
1,51,149,1,374.0,2,4
1,111,138,0,862.0,1,3
1,86,142,0,195.0,0,0
1,13,236,1,905.0,0,0
1,86,192,0,187.0,0,0
1,86,215,0,18197.0,0,0
1,92,148,0,1487.0,0,1
1,92,198,0,427.0,0,0
1,20,216,1,1727.0,4,1
1,9,139,1,300.0,3,2
1,13,215,1,208.0,0,0
1,13,142,1,50026.0,0,0
1,58,166,0,271.0,2,0
1,92,181,0,480.0,0,0
1,111,185,0,189.0,1,14
1,111,133,0,232.0,1,0
1,51,216,1,302.0,2,1
1,17,248,0,1078.0,4,3
1,9,240,1,968.0,3,1
1,13,226,1,2856.0,0,0
1,13,131,1,220.0,0,0
1,20,170,1,383.0,4,5
1,9,185,1,969.0,3,14
1,9,133,1,2632.0,3,0
1,119,146,3,1065.0,3,4
1,9,138,1,109554.0,3,3
1,98,194,4,858.0,9,4
1,125,169,1,408.0,0,0
1,9,180,1,463.0,3,2
1,69,198,0,98970.0,0,0
1,69,241,0,3095.0,0,7
1,97,236,1,177.0,0,0
1,97,226,1,41444.0,0,0
1,97,131,1,292.0,0,0
1,97,215,1,725.0,0,0
1,17,166,0,294.0,4,0
1,97,142,1,2888.0,0,0
1,69,221,0,473.0,0,0
1,119,248,3,12427.0,3,3
1,41,176,9,2136.0,5,3
1,48,164,0,3533.0,2,15
1,19,221,0,1502.0,1,0
1,69,181,0,902.0,0,0
1,48,223,0,567.0,2,1
1,19,211,0,206.0,1,4
1,19,148,0,64336.0,1,1
1,79,211,6,1186.0,8,4
1,79,148,6,123.0,8,1
1,79,137,6,1854.0,8,4
1,51,133,1,96.0,2,0
1,41,208,9,599.0,5,8
1,41,216,9,184.0,5,1
1,23,230,0,245.0,0,0
1,41,149,9,426.0,5,4
1,79,149,6,1208.0,8,4
1,79,170,6,545.0,8,5
1,69,161,0,105.0,0,2
1,102,241,0,411.0,0,7
1,102,161,0,73.0,0,2
1,63,192,1,113620.0,0,0
1,82,176,8,216.0,4,3
1,63,215,1,175.0,0,0
1,63,144,1,1675.0,0,0
1,63,176,1,444.0,0,3
1,79,216,6,1200.0,8,1
1,79,208,6,116150.0,8,8
1,87,180,1,321.0,1,2
1,19,181,0,1294.0,1,0
1,102,231,0,5829.0,0,0
1,51,208,1,315.0,2,8
1,19,137,0,2845.0,1,4
1,48,177,0,106827.0,2,2
1,15,167,0,464.0,0,3
1,82,129,8,148.0,4,4
1,15,192,0,1789.0,0,0
1,48,200,0,156.0,2,4
1,15,144,0,48910.0,0,0
1,15,182,0,743.0,0,0
1,8,211,6,579.0,4,4
1,15,245,0,785.0,0,0
1,52,221,2,490.0,0,0
1,82,239,8,119.0,4,4
1,87,149,1,1747.0,1,4
1,52,198,2,901.0,0,0
1,15,253,0,210.0,0,2
1,15,215,0,56.0,0,0
1,8,208,6,1715.0,4,8
1,87,211,1,80.0,1,4
1,87,208,1,1165.0,1,8
1,112,161,5,698.0,7,2
1,15,176,0,558.0,0,3
1,8,148,6,2767.0,4,1
1,8,221,6,527.0,4,0
1,8,137,6,109138.0,4,4
1,87,170,1,179.0,1,5
1,110,166,14,395.0,4,0
1,110,170,14,294.0,4,5
1,110,129,14,583.0,4,4
1,8,241,6,178.0,4,7
1,8,198,6,120.0,4,0
1,52,241,2,254.0,0,7
1,110,211,14,136.0,4,4
1,97,192,1,170.0,0,0
1,110,239,14,8777.0,4,4
1,38,167,1,42426.0,3,3
1,38,253,1,1612.0,3,2
1,38,144,1,400.0,3,0
1,38,182,1,854.0,3,0
1,38,211,1,276.0,3,4
1,38,245,1,2095.0,3,0
1,110,193,14,76.0,4,4
1,53,144,0,705.0,0,0
1,53,167,0,841.0,0,3
1,53,176,0,93.0,0,3
1,53,182,0,16608.0,0,0
1,53,253,0,113.0,0,2
1,53,245,0,585.0,0,0
1,52,148,2,1198.0,0,1
1,52,181,2,51234.0,0,0
1,87,216,1,76208.0,1,1
1,9,213,1,376.0,3,6
1,52,137,2,779.0,0,4
1,4,240,0,225.0,0,1
1,4,180,0,85.0,0,2
1,112,198,5,2944.0,7,0
1,8,181,6,743.0,4,0
1,4,138,0,2585.0,0,3
1,32,142,1,85.0,2,0
1,4,213,0,42.0,0,6
1,69,237,0,1428.0,0,0
1,4,133,0,86432.0,0,0
1,52,237,2,109.0,0,0
1,32,131,1,226.0,2,0
1,69,225,0,235.0,0,6
1,112,231,5,386.0,7,0
1,2,142,0,228.0,0,0
1,112,209,5,449.0,7,1
1,32,231,1,117.0,2,0
1,82,145,8,1077.0,4,1
1,79,180,6,305.0,8,2
1,79,213,6,760.0,8,6
1,112,237,5,1771.0,7,0
1,112,137,5,161.0,7,4
1,2,161,0,197.0,0,2
1,2,192,0,660.0,0,0
1,2,226,0,253.0,0,0
1,47,192,6,483.0,3,0
1,47,167,6,157.0,3,3
1,47,144,6,571.0,3,0
1,47,182,6,83.0,3,0
1,47,245,6,818.0,3,0
1,47,253,6,157.0,3,2
1,38,176,1,136.0,3,3
1,82,245,8,367.0,4,0
1,82,167,8,274.0,4,3
1,82,253,8,471.0,4,2
1,16,211,0,1029.0,1,4
1,16,253,0,596.0,1,2
1,112,181,5,188.0,7,0
1,112,221,5,111.0,7,0
1,87,213,1,642.0,1,6
1,4,185,0,1210.0,0,14
1,112,188,5,292.0,7,0
1,112,165,5,220.0,7,7
1,2,131,0,27518.0,0,0
1,63,131,1,652.0,0,0
1,63,214,1,441.0,0,7
1,63,245,1,1368.0,0,0
1,112,228,5,29.0,7,2
1,112,150,5,402.0,7,0
1,63,253,1,508.0,0,2
1,124,145,2,575.0,2,1
1,116,182,0,550.0,0,0
1,112,176,5,497.0,7,3
1,116,245,0,64181.0,0,0
1,116,167,0,2016.0,0,3
1,124,211,2,478.0,2,4
1,116,144,0,680.0,0,0
1,116,176,0,783.0,0,3
1,116,145,0,409.0,0,1
1,35,200,5,277.0,15,4
1,116,226,0,71.0,0,0
1,35,129,5,268.0,15,4
1,116,192,0,1351.0,0,0
1,124,182,2,120.0,2,0
1,124,167,2,1666.0,2,3
1,116,211,0,319.0,0,4
1,116,253,0,3796.0,0,2
1,108,225,0,856.0,0,6
1,108,198,0,1395.0,0,0
1,108,241,0,1876.0,0,7
1,108,237,0,94937.0,0,0
1,16,245,0,481.0,1,0
1,108,188,0,1374.0,0,0
1,37,223,0,71.0,0,1
1,116,142,0,153.0,0,0
1,116,215,0,62.0,0,0
1,116,131,0,73.0,0,0
1,116,155,0,303.0,0,0
1,37,146,0,188.0,0,4
1,37,143,0,39.0,0,0
1,84,216,4,685.0,6,1
1,84,208,4,828.0,6,8
1,37,165,0,118.0,0,7
1,124,144,2,208.0,2,0
1,84,138,4,358.0,6,3
1,84,196,4,1668.0,6,11
1,124,245,2,3804.0,2,0
1,37,219,0,93.0,0,0
1,124,253,2,57710.0,2,2
1,124,192,2,523.0,2,0
1,37,151,0,208.0,0,0
1,124,176,2,156.0,2,3
1,84,185,4,1650.0,6,14
1,71,200,0,61457.0,4,4
1,37,222,0,365.0,0,6
1,124,155,2,112.0,2,0
1,37,172,0,102.0,0,3
1,71,177,0,154.0,4,2
1,85,192,6,443.0,7,0
1,96,237,2,839.0,6,0
1,0,164,0,255.0,4,15
1,96,165,2,77.0,6,7
1,96,198,2,254.0,6,0
1,96,150,2,590.0,6,0
1,96,176,2,1538.0,6,3
1,71,164,0,284.0,4,15
1,96,188,2,1041.0,6,0
1,47,241,6,478.0,3,7
1,47,188,6,130.0,3,0
1,21,176,2,436.0,0,3
1,47,225,6,1525.0,3,6
1,47,150,6,431.0,3,0
1,21,150,2,22339.0,0,0
1,0,228,0,87.0,4,2
1,75,204,0,22862.0,2,2
1,75,229,0,94.0,2,3
1,21,231,2,32.0,0,0
1,26,245,0,291.0,0,0
1,26,155,0,66926.0,0,0
1,26,145,0,79.0,0,1
1,26,253,0,105.0,0,2
1,35,202,5,84.0,15,1
1,84,178,4,933.0,6,2
1,59,237,0,1300.0,0,0
1,56,138,7,786.0,14,3
1,21,241,2,417.0,0,7
1,56,213,7,1525.0,14,6
1,56,216,7,69.0,14,1
1,56,133,7,1050.0,14,0
1,59,225,0,922.0,0,6
1,59,176,0,127.0,0,3
1,59,241,0,335.0,0,7
1,59,188,0,44167.0,0,0
1,56,166,7,239.0,14,0
1,56,243,7,127.0,14,0
1,9,201,1,339.0,3,0
1,84,163,4,3985.0,6,0
1,73,202,2,29939.0,1,1
1,56,240,7,161.0,14,1
1,88,208,1,117.0,6,8
1,16,155,0,85.0,1,0
1,56,185,7,288921.0,14,14
1,56,201,7,1849.0,14,0
1,56,178,7,2434.0,14,2
1,100,204,0,109.0,3,2
1,21,225,2,586.0,0,6
1,56,196,7,2026.0,14,11
1,72,138,1,282.0,0,3
1,72,185,1,1825.0,0,14
1,49,213,2,909.0,2,6
1,21,161,2,325.0,0,2
1,49,185,2,2418.0,2,14
1,56,252,7,3653.0,14,1
1,49,178,2,47246.0,2,2
1,49,196,2,1878.0,2,11
1,49,252,2,375.0,2,1
1,79,249,6,265.0,8,3
1,37,133,0,70.0,0,0
1,79,217,6,154.0,8,6
1,99,202,3,355.0,2,1
1,99,129,3,97.0,2,4
1,79,164,6,182.0,8,15
1,79,210,6,73.0,8,2
1,79,165,6,304.0,8,7
1,99,228,3,95328.0,2,2
1,71,129,0,463.0,4,4
1,32,150,1,296.0,2,0
1,100,201,0,380.0,3,0
1,37,211,0,1836.0,0,4
1,123,185,2,3607.0,1,14
1,123,252,2,64052.0,1,1
1,123,178,2,403.0,1,2
1,123,196,2,1803.0,1,11
1,67,185,8,2119.0,11,14
1,67,178,8,1881.0,11,2
1,67,252,8,1813.0,11,1
1,67,196,8,94280.0,11,11
1,67,213,8,1627.0,11,6
1,35,210,5,753.0,15,2
1,35,190,5,120.0,15,2
1,35,249,5,404.0,15,3
1,35,165,5,1395.0,15,7
1,35,228,5,93.0,15,2
1,35,208,5,215.0,15,8
1,81,208,2,82.0,2,8
1,81,164,2,725.0,2,15
1,81,210,2,18981.0,2,2
1,81,249,2,129.0,2,3
1,81,191,2,76.0,2,1
1,81,165,2,1163.0,2,7
1,81,228,2,48.0,2,2
1,81,190,2,726.0,2,2
1,62,191,0,34766.0,1,1
1,34,213,1,4036.0,0,6
1,61,210,1,777.0,2,2
1,61,164,1,114.0,2,15
1,61,228,1,45.0,2,2
1,59,191,0,89.0,0,1
1,61,190,1,31130.0,2,2
1,120,208,3,283.0,3,8
1,37,157,0,5773.0,0,4
1,61,165,1,1946.0,2,7
1,37,221,0,223.0,0,0
1,120,164,3,431.0,3,15
1,61,191,1,705.0,2,1
1,67,155,8,205.0,11,0
1,72,163,1,331.0,0,0
1,120,249,3,46454.0,3,3
1,0,200,0,475.0,4,4
1,61,217,1,299.0,2,6
1,120,224,3,200.0,3,2
1,99,249,3,761.0,2,3
1,34,201,1,311.0,0,0
1,72,213,1,266.0,0,6
1,120,228,3,804.0,3,2
1,37,149,0,63.0,0,4
1,120,210,3,134.0,3,2
1,120,165,3,2880.0,3,7
1,34,163,1,87720.0,0,0
1,67,243,8,292.0,11,0
1,73,228,2,379.0,1,2
1,37,256,0,1208.0,0,6
1,34,228,1,815.0,0,2
1,37,203,0,71.0,0,0
1,99,165,3,1927.0,2,7
1,120,190,3,95.0,3,2
1,37,232,0,5371.0,0,5
1,59,156,0,130.0,0,3
1,32,156,1,200.0,2,3
1,27,161,0,183.0,3,2
1,27,156,0,220538.0,3,3
1,41,129,9,834.0,5,4
1,37,169,0,313.0,0,0
1,62,190,0,714.0,1,2
1,62,156,0,171.0,1,3
1,84,201,4,248.0,6,0
1,41,239,9,259.0,5,4
1,62,210,0,68.0,1,2
1,123,201,2,326.0,1,0
1,37,197,0,523.0,0,3
1,113,200,2,171.0,3,4
1,62,165,0,1235.0,1,7
1,99,163,3,888.0,2,0
1,71,242,0,178.0,4,3
1,36,210,0,1137.0,7,2
1,41,187,9,108.0,5,2
1,62,158,0,104.0,1,1
1,36,164,0,1362.0,7,15
1,62,217,0,448.0,1,6
1,37,177,0,121.0,0,2
1,36,190,0,1965.0,7,2
1,62,160,0,336.0,1,3
1,36,208,0,309.0,7,8
1,36,249,0,2825.0,7,3
1,37,212,0,567.0,0,3
1,41,193,9,629.0,5,4
1,72,252,1,358.0,0,1
1,84,228,4,288.0,6,2
1,37,139,0,115.0,0,2
1,99,151,3,67.0,2,0
1,99,233,3,38.0,2,0
1,99,164,3,61.0,2,15
1,99,210,3,39.0,2,2
1,99,224,3,434.0,2,2
1,36,228,0,1848.0,7,2
1,36,241,0,233.0,7,7
1,36,213,0,64.0,7,6
1,36,137,0,99.0,7,4
1,37,193,0,2182.0,0,4
1,36,166,0,155.0,7,0
1,36,173,0,266.0,7,0
1,36,237,0,162.0,7,0
1,36,188,0,106.0,7,0
1,36,156,0,966.0,7,3
1,88,165,1,1107.0,6,7
1,88,190,1,321.0,6,2
1,88,191,1,482.0,6,1
1,88,160,1,165.0,6,3
1,88,158,1,68.0,6,1
1,37,135,0,1641.0,0,3
1,27,188,0,110.0,3,0
1,36,224,0,2089.0,7,2
1,36,163,0,139.0,7,0
1,36,191,0,1186.0,7,1
1,36,246,0,193.0,7,1
1,36,225,0,96.0,7,6
1,27,191,0,151.0,3,1
1,36,217,0,1086.0,7,6
1,36,165,0,273072.0,7,7
1,36,132,0,547.0,7,2
1,37,171,0,1891.0,0,1
1,36,160,0,914.0,7,3
1,36,206,0,297.0,7,0
